Timestamp,date prepared,service request date,Received Via,Agent / Client,Billing Party,Vessel/ Voyage ,Vessel Type,ETA /POB,Port,Terminal,Service Type,Service Provider,#Tugs Required,Date Approved,Approving Personnel, , ,Email Address,STATUS,COS,Remarks,COS#,vessel#,vessel name,port#,port name,terminal #,terminal name,,,,
9/8/2024,9/8/2024,9/8/2024,Call,SMC SHIPPING AND LIGHTERAGE CORP,,SL MOLAVE,Local,9/11/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,9/8/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,42,,APPROVED,,,,,,,,,,
9/9/2024,9/9/2024,9/9/2024,Viber,"OMS SHIPPING SERVICES & LOGISTICS, INC.",,DONG AN,Foreign,9/14/2024,DAVAO,KUDOS,Docking / Undocking,MMSI,1/2/1900,9/9/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,43,,APPROVED,,,,,,,,,,
9/10/2024,9/10/2024,9/10/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,MT FPMC 25 VOY.3,Foreign,9/13/2024,SUBIC,PPC,Docking / Undocking,Other tug provider,1/3/1900,9/10/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,44,,APPROVED,,,,,,,,,,
9/10/2024,9/10/2024,9/10/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,MT FPMC  25 VOY.3,Foreign,9/14/2024,SARIAYA,AHI,Docking / Undocking,Other tug provider,1/2/1900,9/10/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,45,,APPROVED,,,,,,,,,,
9/10/2024,9/10/2024,9/10/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,MT MALINGAP,Local,9/17/2024,CEBU,LAPU-LAPU,Docking / Undocking,MMSI,1/2/1900,9/10/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,46,,APPROVED,,,,,,,,,,
9/10/2024,9/10/2024,9/10/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,MT MALINGAP,Local,9/22/2024,CEBU,LAPU-LAPU,Docking / Undocking,MMSI,1/2/1900,9/10/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,47,,APPROVED,,,,,,,,,,
9/10/2024,9/10/2024,9/10/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,MT PANGLAO 1,Local,9/12/2024,JIMENEZ,SRDC JIMENEZ,Docking / Undocking,MMSI/T20,1/1/1900,9/10/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,48,,APPROVED,,,,,,,,,,
9/10/2024,9/10/2024,9/10/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,MT PANGLAO,Local,9/21/2024,JIMENEZ,SRDC JIMENEZ,Docking / Undocking,MMSI/T20,1/1/1900,9/10/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,49,,APPROVED,,,,,,,,,,
9/12/2024,9/12/2024,9/12/2024,Call,BEN LINE AGENCIES PHILS INC.,,MV SHUN XIN HE XIE,Foreign,9/12/2024,DAVAO,SIDC,Docking / Undocking,MMSI,1/1/1900,9/12/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,50,,APPROVED,,,,,,,,,,
9/12/2024,9/12/2024,9/12/2024,Call,LORENZO SHIPPING CORPORATION,,LORCON GENERAL SANTOS,Local,9/13/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/2/1900,9/12/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,51,,APPROVED,,,,,,,,,,
9/12/2024,9/12/2024,9/12/2024,Call,"GAC PHILIPPINES, INC",,MV HUNAN,Foreign,9/12/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/3/1900,9/12/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,52,,APPROVED,,,,,,,,,,
9/14/2024,9/14/2024,9/14/2024,Email,"GAC PHILIPPINES, INC",,MT JAG PUSHPA,Foreign,9/19/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,9/15/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,53,,APPROVED,,,,,,,,,,
9/17/2024,9/17/2024,9/17/2024,Call,"GAC PHILIPPINES, INC",,ZHONG WANG KE DA,Foreign,9/17/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/2/1900,9/15/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,54,,APPROVED,,,,,,,,,,
9/17/2024,9/17/2024,9/17/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,Cally,Foreign,9/15/2024,BATANGAS,SRDC BATANGAS,Docking / Undocking,MMSI,1/1/1900,9/17/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,55,,APPROVED,0309,,,,,,,,,
9/17/2024,9/17/2024,9/17/2024,Viber,INSULAR OIL CORPORATION,,ESPADA,Local,9/17/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,9/19/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,56,,APPROVED,,,,,,,,,,
9/17/2024,9/17/2024,9/17/2024,Call,BEN LINE AGENCIES PHILS INC.,,QIAN CHI,Foreign,9/19/2024,CDO,PDOC,Docking / Undocking,Other tug provider,1/2/1900,9/19/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,57,,APPROVED,,,,,,,,,,
9/17/2024,9/17/2024,9/17/2024,Viber,INSULAR OIL CORPORATION,,CHELSEA ENDURANCE,Local,9/19/2024,CEBU,PITALO,Docking / Undocking,MMSI,1/2/1900,9/19/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,58,,APPROVED,,,,,,,,,,
9/18/2024,9/18/2024,9/18/2024,Viber,BEN LINE AGENCIES PHILS INC.,,MV SHUN XIN HE XIE,Foreign,9/18/2024,DAVAO,SIDC,Docking / Undocking,MMSI,1/1/1900,9/19/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,59,,APPROVED,,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,INSULAR OIL CORPORATION,,AVA V322,Local,9/25/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,60,,APPROVED,0009,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,INSULAR OIL CORPORATION,,AVA V323,Local,9/20/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,61,,APPROVED,0009,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,INSULAR OIL CORPORATION,,AVA V324,Local,10/3/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,62,,APPROVED,0009,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,INSULAR OIL CORPORATION,,AVA V322,Local,9/25/2024,DAVAO,CHEVRON,Docking / Undocking,MMSI,1/2/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,63,,APPROVED,0009,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,INSULAR OIL CORPORATION,,AVA V322,Local,9/25/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,64,,APPROVED,0009,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,INSULAR OIL CORPORATION,,AVA V323,Local,9/28/2024,DAVAO,CHEVRON,Docking / Undocking,MMSI,1/2/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,65,,APPROVED,0009,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,INSULAR OIL CORPORATION,,AVA V323,Local,9/28/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,66,,APPROVED,0009,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,INSULAR OIL CORPORATION,,AVA V324,Local,10/3/2024,DAVAO,CHEVRON,Docking / Undocking,MMSI,1/2/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,67,,APPROVED,0009,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,INSULAR OIL CORPORATION,,AVA V324,Local,10/3/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,68,,APPROVED,0009,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,MARINGAL V283,Local,9/21/2024,CEBU,LAPU-LAPU,Docking / Undocking,MMSI,1/2/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,69,,APPROVED,,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,MARINGAL V284,Local,9/26/2024,CEBU,LAPU-LAPU,Docking / Undocking,MMSI,1/2/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,70,,APPROVED,,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,MARINGAL V358,Local,9/30/2024,CEBU,LAPU-LAPU,Docking / Undocking,MMSI,1/2/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,71,,APPROVED,,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,PANGLAO V874,Local,9/22/2024,JIMENEZ,SRDC JIMENEZ,Docking / Undocking,MMSI/T20,1/1/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,72,,APPROVED,,,,,,,,,,
9/20/2024,9/20/2024,9/20/2024,Viber,SITE RESOURCES DEVELOPMENT CORPORATION,,PANGLAO V875,Local,10/1/2024,JIMENEZ,SRDC JIMENEZ,Docking / Undocking,MMSI/T20,1/1/1900,9/20/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,73,,APPROVED,,,,,,,,,,
9/21/2024,9/21/2024,9/21/2024,Viber,INSULAR OIL CORPORATION,,ERNESTO UNO,Local,9/25/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,9/21/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,74,,APPROVED,,,,,,,,,,
9/21/2024,9/21/2024,9/21/2024,Viber,INSULAR OIL CORPORATION,,ERNESTO UNO,Local,9/21/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,9/21/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,75,,APPROVED,,,,,,,,,,
9/21/2024,9/21/2024,9/21/2024,Viber,"PACIFICROSE SHIPPING SERVICES, INC.",,KOBE PIONEER,Foreign,9/22/2024,JIMENEZ,TMOMI,Docking / Undocking,MMSI/T20,1/1/1900,9/21/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,76,,APPROVED,,,,,,,,,,
9/21/2024,9/21/2024,9/21/2024,Viber,"PACIFICROSE SHIPPING SERVICES, INC.",,TSURUGI GALAXY,Foreign,9/24/2024,JIMENEZ,TMOMI,Docking / Undocking,MMSI/T20,1/1/1900,9/21/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,77,,APPROVED,,,,,,,,,,
9/22/2024,9/22/2024,9/22/2024,SMS,NARRA TANKER CORP,,NTC FLAMINGO,Local,9/25/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,9/23/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,78,,APPROVED,,,,,,,,,,
9/23/2024,9/23/2024,9/23/2024,Call,SMC SHIPPING AND LIGHTERAGE CORP,,SL MOLAVE,Local,9/26/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,9/23/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,80,,APPROVED,,,,,,,,,,
9/25/2024,9/25/2024,9/25/2024,Viber,INSULAR OIL CORPORATION,,AVA V325,Local,10/7/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,9/25/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,81,,APPROVED,0009,,,,,,,,,
9/25/2024,9/25/2024,9/25/2024,Viber,INSULAR OIL CORPORATION,,AVA V325,Local,10/7/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,9/25/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,82,,APPROVED,0009,,,,,,,,,
9/25/2024,9/25/2024,9/25/2024,Viber,  SITE RESOURCES DEVELOPMENT CORPORATION,,MARINGAL 2 V285,Local,10/5/2024,BATANGAS,SRDC BATANGAS,Docking / Undocking,MMSI,1/2/1900,9/25/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,83,,APPROVED,,,,,,,,,,
9/25/2024,9/25/2024,9/25/2024,Viber,  SITE RESOURCES DEVELOPMENT CORPORATION,,MALINGAP V357,Local,9/28/2024,CEBU,LAPU-LAPU,Docking / Undocking,MMSI,1/2/1900,9/25/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,84,,APPROVED,,,,,,,,,,
9/25/2024,9/25/2024,9/25/2024,Viber,  SITE RESOURCES DEVELOPMENT CORPORATION,,PANGLAO V876,Local,10/1/2024,CEBU,LAPU-LAPU,Docking / Undocking,MMSI,1/2/1900,9/25/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,85,,APPROVED,,,,,,,,,,
9/25/2024,9/25/2024,9/25/2024,Viber,  SITE RESOURCES DEVELOPMENT CORPORATION,,MARINGAL 1 V285,Local,10/2/2024,CEBU,LAPU-LAPU,Docking / Undocking,MMSI,1/2/1900,9/25/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,86,,APPROVED,,,,,,,,,,
9/25/2024,9/25/2024,9/25/2024,Viber,  SITE RESOURCES DEVELOPMENT CORPORATION,,PANGLAO 3 V877,Local,10/9/2024,JIMENEZ,SRDC JIMENEZ,Docking / Undocking,MMSI/T20,1/1/1900,9/25/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,87,,APPROVED,,,,,,,,,,
9/25/2024,9/25/2024,9/25/2024,SMS,SMC SHIPPING AND LIGHTERAGE CORP,,SL TINDALO,Local,9/26/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,9/25/2024,RML,,,mmsiadmin@malayanmaritime.com,APPROVED,88,,APPROVED,,,,,,,,,,
9/26/2024,9/26/2024,9/26/2024,Viber,PHILIPPINE TRANSWORLD SHIPPING CORPORATION,,PRINCESS SANGO V066,Foreign,10/1/2024,BATANGAS,BBTI,Docking / Undocking,MMSI,1/2/1900,9/26/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,89,,APPROVED,,,,,,,,,,
9/26/2024,9/26/2024,9/26/2024,Viber,"SEADOVE MARITIME SERVICES, INC",,Esmeralda,Local,10/1/2024,CEBU,NAGA,Docking / Undocking,MMSI,1/2/1900,9/26/2024,RML,,,marketing.officer@malayanmaritime.com,PENDING,90,Will be changed to MT Hong Tai,PENDING,,,,,,,,,,
9/27/2024,9/27/2024,9/29/2024,SMS,LORENZO SHIPPING CORP,,RASALAS,Local,9/30/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/2/1900,9/27/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,91,,APPROVED,,,,,,,,,,
9/30/2024,9/30/2024,9/30/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,MT LARGO CALIFORNIA V36,Foreign,10/3/2024,SARIAYA,AHI,Docking / Undocking,Other tug provider,1/2/1900,9/30/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,92,,APPROVED,,,,,,,,,,
9/30/2024,9/30/2024,9/30/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,MT LARGO CALIFORNIA V36,Foreign,10/4/2024,SUBIC,PPC,Docking / Undocking,Other tug provider,1/3/1900,9/30/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,93,,APPROVED,,,,,,,,,,
10/1/2024,10/1/2024,10/1/2024,Call,SMC SHIPPING AND LIGHTERAGE CORP,,SL TINDALO,Local,10/5/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,10/1/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,94,,APPROVED,,,,,,,,,,
10/1/2024,10/1/2024,10/1/2024,Call,SMC SHIPPING AND LIGHTERAGE CORP,,SL MOLAVE,Local,10/6/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,10/1/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,95,,APPROVED,,,,,,,,,,
10/1/2024,10/1/2024,10/1/2024,Viber,"GAC PHILIPPINES, INC",,RICH RAINBOW,Foreign,10/4/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,10/1/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,96,,APPROVED,,,,,,,,,,
10/1/2024,10/1/2024,10/1/2024,Viber,BENLINE AGENCES PHILS,,ARIES SAKURA,Foreign,10/14/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/2/1900,10/1/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,97,,APPROVED,401,,,,,,,,,
10/1/2024,10/1/2024,10/1/2024,Viber,"  SEADOVE MARITIME SERVICES, INC",,LPG/C HONG TAI,Foreign,10/7/2024,CEBU,NAGA,Docking / Undocking,MMSI,1/2/1900,10/1/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,98,,APPROVED,,,,,,,,,,
10/1/2024,10/1/2024,10/1/2024,Viber,"  SEADOVE MARITIME SERVICES, INC",,LPG/C HONG TAI,Foreign,10/16/2024,CEBU,NAGA,Docking / Undocking,MMSI,1/2/1900,10/1/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,99,,APPROVED,,,,,,,,,,
10/1/2024,10/1/2024,10/1/2024,Viber,"  SEADOVE MARITIME SERVICES, INC",,LPG/C HONG TAI,Foreign,10/25/2024,CEBU,NAGA,Docking / Undocking,MMSI,1/2/1900,10/1/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,100,,APPROVED,,,,,,,,,,
10/2/2024,10/2/2024,10/2/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,EASTERLY BIRDIE,Foreign,10/9/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/3/1900,10/2/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,101,,APPROVED,,,,,,,,,,
10/2/2024,10/2/2024,10/2/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,EASTERLY BIRDIE,Foreign,10/9/2024,DAVAO,IOC,Tending,MMSI,1/2/1900,10/2/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,102,,APPROVED,,,,,,,,,,
10/2/2024,10/2/2024,10/2/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,CARONI PLAIN,Foreign,10/9/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/3/1900,10/2/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,103,,APPROVED,0396,,,,,,,,,
10/2/2024,10/2/2024,10/2/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,CARONI PLAIN,Foreign,10/9/2024,DAVAO,IOC,Tending,MMSI,1/2/1900,10/2/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,104,,APPROVED,0396,,,,,,,,,
10/2/2024,10/2/2024,10/2/2024,Viber,"GAC PHILIPPINES, INC",,SEAWAYS LONSDALE,Foreign,10/5/2024,CDO,PDOC,Docking / Undocking,Other tug provider,1/3/1900,10/2/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,105,,APPROVED,,,,,,,,,,
10/2/2024,10/2/2024,10/2/2024,Viber,"GAC PHILIPPINES, INC",,SEAWAYS LONSDALE,Foreign,10/10/2024,LEYTE,VISPET,Docking / Undocking,Other tug provider,1/3/1900,10/2/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,106,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Email,FOUR DRAGONS SHIPPING SERVICES,,QUI CHI V.2416,Foreign,10/8/2024,SUBIC,PPC & PCSPC PIER,Docking / Undocking,Other tug provider,1/3/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,107,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,INSULAR OIL CORPORATION,,ESPADA V99,Local,10/4/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,108,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,INSULAR OIL CORPORATION,,ESPADA V99,Local,10/4/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,109,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,INSULAR OIL CORPORATION,,ESPADA V100,Local,10/7/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,110,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,INSULAR OIL CORPORATION,,ESPADA V100,Local,10/7/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,111,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,INSULAR OIL CORPORATION,,ESPADA V101,Local,10/15/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,112,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,INSULAR OIL CORPORATION,,ESPADA V101,Local,10/15/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,113,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,INSULAR OIL CORPORATION,,ESPADA V102,Local,10/25/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,114,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,INSULAR OIL CORPORATION,,ESPADA V102,Local,10/25/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,115,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,MAR-SHIPS AGENCY INC,,THERESA EMPAT,Foreign,10/8/2024,DAVAO,NDOM,Docking / Undocking,MMSI,1/3/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,116,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Call,HERMA SHIPPING AND TRANSPORT CORPORATION,,MATIPUNO,Local,10/3/2024,BATANGAS,PETRON MABINI,Docking / Undocking,MMSI,1/1/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,117,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,"OMS SHIPPING SERVICES & LOGISTICS, INC.",,HOA BINH 09,Foreign,10/7/2024,DAVAO,KUDOS,Docking / Undocking,MMSI,1/2/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,118,,APPROVED,,,,,,,,,,
10/3/2024,10/3/2024,10/3/2024,Viber,"OMS SHIPPING SERVICES & LOGISTICS, INC.",,OCEAN 86,Foreign,10/10/2024,DAVAO,KUDOS,Docking / Undocking,MMSI,1/2/1900,10/3/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,119,,APPROVED,,,,,,,,,,
10/5/2024,10/5/2024,10/5/2024,Call,INSULAR OIL CORPORATION,,ESPADA,Local,10/5/2024,DAVAO,PHOENIX,Docking / Undocking,MMSI,1/2/1900,10/5/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,120,,APPROVED,,,,,,,,,,
10/8/2024,10/8/2024,10/8/2024,Viber,"OMS SHIPPING SERVICES & LOGISTICS, INC.",,VINH QUANG STAR,Foreign,10/15/2024,DAVAO,KUDOS,Docking / Undocking,MMSI,1/2/1900,10/8/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,121,,APPROVED,,,,,,,,,,
10/8/2024,10/8/2024,10/8/2024,Viber,"OMS SHIPPING SERVICES & LOGISTICS, INC.",,AN THINH PHU 08,Foreign,10/15/2024,DAVAO,KUDOS,Docking / Undocking,MMSI,1/2/1900,10/8/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,122,,APPROVED,0287,,,,,,,,,
10/8/2024,10/8/2024,10/8/2024,Viber,BEN LINE AGENCIES PHILS INC.,,CHANG HANG ZI JIN,Foreign,9/29/2024,LEYTE,VISPET,Docking / Undocking,Other tug provider,1/3/1900,10/9/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,123,,APPROVED,0391,,,,,,,,,
10/8/2024,10/8/2024,10/8/2024,Call,FULLSTEAM SHIPPING,,OCEAN STAR,Foreign,10/9/2024,DAVAO,HOLCIM,Docking / Undocking,MMSI,1/2/1900,10/9/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,124,,APPROVED,,,,,,,,,,
10/9/2024,10/9/2024,10/9/2024,Email,WINDBAY SHIPPING AND LOGISTICS INC,,ANGEL STAR,Foreign,10/11/2024,CDO,PETRO DE ORO,Docking / Undocking,Other tug provider,1/3/1900,10/9/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,125,,APPROVED,0400,,,,,,,,,
10/9/2024,10/9/2024,10/9/2024,Email,WINDBAY SHIPPING AND LOGISTICS INC,,ANGEL STAR,Foreign,10/11/2024,CDO,PETRO DE ORO,Tending,Other tug provider,1/2/1900,10/9/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,126,,APPROVED,0400,,,,,,,,,
10/10/2024,10/10/2024,10/10/2024,Viber,PHIL-CEB MARINE SERVICES INC.,,SHUN TONG,Foreign,10/17/2024,DAVAO,TSI,Docking / Undocking,MMSI,1/2/1900,10/10/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,127,,APPROVED,,,,,,,,,,
10/10/2024,10/10/2024,10/10/2024,Email,WINDBAY SHIPPING AND LOGISTICS INC,,ANGEL STAR,Foreign,10/14/2024,SUBIC,PPC,Docking / Undocking,Other tug provider,1/2/1900,10/10/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,128,,APPROVED,0400,,,,,,,,,
10/11/2024,10/11/2024,10/11/2024,SMS,NARRA TANKER CORP,,NTC HARIBON,Local,10/15/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,10/12/2024,RML,,,mmsi-admin@malayanmaritime.com,APPROVED,129,,APPROVED,,,,,,,,,,
10/11/2024,10/11/2024,10/11/2024,Viber,INSUALR OIL CORPORATION,,AVA V327,Local,10/13/2024,DAVAO,CPI,Docking / Undocking,MMSI,1/2/1900,10/12/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,130,,APPROVED,0009,,,,,,,,,
10/11/2024,10/11/2024,10/11/2024,Viber,INSUALR OIL CORPORATION,,AVA V328,Local,10/16/2024,DAVAO,CPI,Docking / Undocking,MMSI,1/2/1900,10/12/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,131,,APPROVED,0009,,,,,,,,,
10/11/2024,10/11/2024,10/11/2024,Viber,INSUALR OIL CORPORATION,,AVA V329,Local,10/21/2024,DAVAO,CPI,Docking / Undocking,MMSI,1/2/1900,10/12/2024,RML,,,marketing.officer@malayanmaritime.com,APPROVED,132,,APPROVED,0009,,,,,,,,,
