Timestamp,Email Address,Full Name,Position,Dispatch/Mooring Ticket #,Choose COS/Vessel details,Date Today,Terminal,Vessel,Voyage #,Date of Start of Activity/Service,Time of Start of Activity/Service,Date of End of Activity/Service,Time of End of Activity/Service,Tugboat/Service Provider,Master/Officer on Duty,Type of Activity,Remarks,Column 18,Terminal,Vessel,Voyage #,Column 22,Voyage #,Column 20,Column 20,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 33,Column 34,Column 35,per type,Client,Column 38
1/26/2026 9:48:04,mmsi-ops@malayanmaritime.com,DJB,OM,,,36196,COS#_[000000]_DAVAO_KTC_[005-006]_BEN LINE AGENCIES PHILS INC_[0051]_MV TUAN DUNG 36_[0038]_V[37],1/25/2026,15:50,1/25/2026,16:35,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_KTC_[005-006]_BEN LINE AGENCIES PHILS INC_[0051]_MV TUAN DUNG 36_[0038]_V[37]UNDOCKING_[002],_UNDOCKING_[002],1,,1/25/2026,1/25/2026,Foreign,0.03125,,0,BEN LINE AGENCIES PHILS INC_[0051],COS#_[000000]_DAVAO_KTC_[005-006]_BEN LINE AGENCIES PHILS INC_[0051]_MV TUAN DUNG 36_[0038]_V[37]UNDOCKING_[002]
1/26/2026 9:49:02,mmsi-ops@malayanmaritime.com,DJB,OM,,,36197,COS#_[000000]_DAVAO_KUDOS_[005-007]_BALYENA TANKER CORPORATION_[0077]_BTC MOUNT SAMAT_[0733],1/25/2026,16:35,1/25/2026,18:40,AMATA MARU_[001],RYAN COSARE_[2276],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_KUDOS_[005-007]_BALYENA TANKER CORPORATION_[0077]_BTC MOUNT SAMAT_[0733]DOCKING_[001],_DOCKING_[001],1,,1/25/2026,1/25/2026,Local,0.086805556,,0,BALYENA TANKER CORPORATION_[0077],COS#_[000000]_DAVAO_KUDOS_[005-007]_BALYENA TANKER CORPORATION_[0077]_BTC MOUNT SAMAT_[0733]DOCKING_[001]
1/26/2026 9:49:47,mmsi-ops@malayanmaritime.com,DJB,OM,,,36674,COS#_[000000]_DAVAO_PETRON SASA_[005-010]_MOLAVE TANKER CORPORATION_[0024]_MTC GUIJO_[0326]_V[406],1/25/2026,22:10,1/25/2026,22:55,BOHOL SEA_[002],"CINCHEZ, LIONNY BOY_[2189]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_PETRON SASA_[005-010]_MOLAVE TANKER CORPORATION_[0024]_MTC GUIJO_[0326]_V[406]UNDOCKING_[002],_UNDOCKING_[002],1,,1/25/2026,1/25/2026,Local,0.03125,,0,MOLAVE TANKER CORPORATION_[0024],COS#_[000000]_DAVAO_PETRON SASA_[005-010]_MOLAVE TANKER CORPORATION_[0024]_MTC GUIJO_[0326]_V[406]UNDOCKING_[002]
1/26/2026 9:50:24,mmsi-ops@malayanmaritime.com,DJB,OM,,,36675,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SAN RAFAEL DOS_[0017]_V[202603],1/26/2026,02:20,1/26/2026,03:20,BOHOL SEA_[002],"CINCHEZ, LIONNY BOY_[2189]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SAN RAFAEL DOS_[0017]_V[202603]UNDOCKING_[002],_UNDOCKING_[002],1,,1/26/2026,1/26/2026,Local,0.041666667,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SAN RAFAEL DOS_[0017]_V[202603]UNDOCKING_[002]
1/26/2026 9:51:06,mmsi-ops@malayanmaritime.com,DJB,OM,,,36566,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SAN RAFAEL DOS_[0017]_V[202603],1/26/2026,02:20,1/26/2026,03:20,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SAN RAFAEL DOS_[0017]_V[202603]UNDOCKING_[002],_UNDOCKING_[002],1,,1/26/2026,1/26/2026,Local,0.041666667,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SAN RAFAEL DOS_[0017]_V[202603]UNDOCKING_[002]
1/26/2026 9:51:56,mmsi-ops@malayanmaritime.com,DJB,OM,,,36198,COS#_[000000]_DAVAO_PETRON SASA_[005-010]_MOLAVE TANKER CORPORATION_[0024]_MTC GUIJO_[0326]_V[406],1/25/2026,22:10,1/25/2026,22:55,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_PETRON SASA_[005-010]_MOLAVE TANKER CORPORATION_[0024]_MTC GUIJO_[0326]_V[406]UNDOCKING_[002],_UNDOCKING_[002],1,,1/25/2026,1/25/2026,Local,0.03125,,0,MOLAVE TANKER CORPORATION_[0024],COS#_[000000]_DAVAO_PETRON SASA_[005-010]_MOLAVE TANKER CORPORATION_[0024]_MTC GUIJO_[0326]_V[406]UNDOCKING_[002]
1/26/2026 9:55:37,mmsi-ops@malayanmaritime.com,DJB,OM,,,36565,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SAN RAFAEL DOS_[0017]_V[202603],1/25/2026,15:55,1/25/2026,16:55,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SAN RAFAEL DOS_[0017]_V[202603]DOCKING_[001],_DOCKING_[001],1,,1/25/2026,1/25/2026,Local,0.041666667,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV SAN RAFAEL DOS_[0017]_V[202603]DOCKING_[001]
1/26/2026 9:59:18,mmsi-ops@malayanmaritime.com,DJB,OM,,,41817-A,COS#_[000000]_DAVAO_SASA PORT_[005-011]_CLIO SHIPPING AND LOGISTICS PHILS. INC_[0004]_CORESKY OL_[0735],1/25/2026,08:45,1/25/2026,10:30,FORTIS VIII_[061],OTHER TUGMASTER_[M2],,,,DOCKING_[001],DGM,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_CLIO SHIPPING AND LOGISTICS PHILS. INC_[0004]_CORESKY OL_[0735]DOCKING_[001],_DOCKING_[001],1,,1/25/2026,1/25/2026,Foreign,0.072916667,,0,CLIO SHIPPING AND LOGISTICS PHILS. INC_[0004],COS#_[000000]_DAVAO_SASA PORT_[005-011]_CLIO SHIPPING AND LOGISTICS PHILS. INC_[0004]_CORESKY OL_[0735]DOCKING_[001]
1/26/2026 10:02:19,mmsi-ops@malayanmaritime.com,DJB,OM,,,36193,COS#_[000000]_DAVAO_THERMA SOUTH_[005-017]_PHIL-CEB MARINE SERVICES INC._[0033]_MV CEMTEX INNOVATION_[0730],1/25/2026,03:00,1/25/2026,11:00,AMATA MARU_[001],RYAN COSARE_[2276],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_THERMA SOUTH_[005-017]_PHIL-CEB MARINE SERVICES INC._[0033]_MV CEMTEX INNOVATION_[0730]DOCKING_[001],_DOCKING_[001],1,,1/25/2026,1/25/2026,Foreign,0.333333333,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_THERMA SOUTH_[005-017]_PHIL-CEB MARINE SERVICES INC._[0033]_MV CEMTEX INNOVATION_[0730]DOCKING_[001]
1/26/2026 10:44:37,mmsi-ops@malayanmaritime.com,DJB,OM,,,8686-A,"COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]",1/25/2026,14:00,1/25/2026,15:10,FOSCON BRIDGE_[116],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],VMSI,,,,,,,,"COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]UNDOCKING_[002]",_UNDOCKING_[002],1,,1/25/2026,1/25/2026,Foreign,0.048611111,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]UNDOCKING_[002]"
1/26/2026 10:53:19,mmsi-ops@malayanmaritime.com,DJB,OM,,,8684-A,"COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]",1/23/2026,10:50,1/25/2026,14:00,FOSCON BRIDGE_[116],OTHER TUGMASTER_[M2],,,,TENDING_[010],"VMSI
",,,,,,,,"COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]TENDING_[010]",_TENDING_[010],1,,1/23/2026,1/25/2026,Foreign,2.131944444,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]TENDING_[010]"
1/26/2026 10:54:03,mmsi-ops@malayanmaritime.com,DJB,OM,,,8898-A,"COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]",1/25/2026,13:50,1/25/2026,15:10,ILONGO_[009],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],VMSI,,,,,,,,"COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]UNDOCKING_[002]",_UNDOCKING_[002],1,,1/25/2026,1/25/2026,Foreign,0.055555556,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]UNDOCKING_[002]"
1/26/2026 10:55:13,mmsi-ops@malayanmaritime.com,DJB,OM,,,8897-A,"COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]",1/23/2026,10:55,1/25/2026,14:00,ILONGO_[009],OTHER TUGMASTER_[M2],,,,TENDING_[010],VMSI,,,,,,,,"COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]TENDING_[010]",_TENDING_[010],1,,1/23/2026,1/25/2026,Foreign,2.128472222,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]TENDING_[010]"
1/26/2026 10:56:22,mmsi-ops@malayanmaritime.com,DJB,OM,,,8806-A,"COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]",1/25/2026,13:50,1/25/2026,15:10,FOSCON EMERALD_[111],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],VMSI,,,,,,,,"COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]UNDOCKING_[002]",_UNDOCKING_[002],1,,1/25/2026,1/25/2026,Foreign,0.055555556,,0,"MAR-SHIPS AGENCY, INC._[0043]","COS#_[000000]_CDO_PDOC_[004-001]_MAR-SHIPS AGENCY, INC._[0043]_HAFNIA PHOENIX_[0714]_V[109]UNDOCKING_[002]"
1/26/2026 13:31:56,mmsi-ops@malayanmaritime.com,DJB,OM,,,36192,COS#_[000000]_DAVAO_KUDOS_[005-007]_BALYENA TANKER CORPORATION_[0077]_BTC MOUNT SAMAT_[0733],1/26/2026,10:50,1/26/2026,13:00,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_KUDOS_[005-007]_BALYENA TANKER CORPORATION_[0077]_BTC MOUNT SAMAT_[0733]UNDOCKING_[002],_UNDOCKING_[002],1,,1/26/2026,1/26/2026,Local,0.090277778,,0,BALYENA TANKER CORPORATION_[0077],COS#_[000000]_DAVAO_KUDOS_[005-007]_BALYENA TANKER CORPORATION_[0077]_BTC MOUNT SAMAT_[0733]UNDOCKING_[002]
1/26/2026 13:32:45,mmsi-ops@malayanmaritime.com,DJB,OM,,,36563,COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_LPG SHION_[0736],1/25/2026,14:20,1/25/2026,15:50,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_LPG SHION_[0736]DOCKING_[001],_DOCKING_[001],1,,1/25/2026,1/25/2026,Foreign,0.0625,,0,SOUTHWEST SHIPS AGENCIES INC_[0063],COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_LPG SHION_[0736]DOCKING_[001]
1/26/2026 13:40:35,mmsi-ops@malayanmaritime.com,DJB,OM,,,35361,"COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]",1/25/2026,02:40,1/25/2026,05:50,PANAY GULF_[056],JUNIE Z. ARNAIZ_[2063],,,,DOCKING_[001],,,,,,,,,"COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]DOCKING_[001]",_DOCKING_[001],1,,1/25/2026,1/25/2026,Foreign,0.131944444,,0,"WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]","COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]DOCKING_[001]"
1/26/2026 13:41:21,mmsi-ops@malayanmaritime.com,DJB,OM,,,35199,"COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]",1/25/2026,02:40,1/25/2026,05:45,CHOKWANG_[049],JOE MARIE J. TICAR_[2054],,,,DOCKING_[001],,,,,,,,,"COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]DOCKING_[001]",_DOCKING_[001],1,,1/25/2026,1/25/2026,Foreign,0.128472222,,0,"WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]","COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]DOCKING_[001]"
1/26/2026 13:44:04,mmsi-ops@malayanmaritime.com,DJB,OM,,,34849,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[347],1/25/2026,07:50,1/25/2026,02:45,PALDO_[101],"REYES, RHODELMAR_[2581]",,,,SHIFTING_[004],,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[347]SHIFTING_[004],_SHIFTING_[004],1,,1/25/2026,1/25/2026,#N/A,-0.211805556,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[347]SHIFTING_[004]
1/26/2026 13:45:02,mmsi-ops@malayanmaritime.com,DJB,OM,,,35362,"COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]",1/26/2026,05:45,1/26/2026,07:00,PANAY GULF_[056],JUNIE Z. ARNAIZ_[2063],,,,UNDOCKING_[002],,,,,,,,,"COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]UNDOCKING_[002]",_UNDOCKING_[002],1,,1/26/2026,1/26/2026,Foreign,0.052083333,,0,"WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]","COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]UNDOCKING_[002]"
1/26/2026 13:46:05,mmsi-ops@malayanmaritime.com,DJB,OM,,,35363,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT SIRI PIPAT_[0707],1/26/2026,07:00,1/26/2026,08:20,PANAY GULF_[056],JUNIE Z. ARNAIZ_[2063],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT SIRI PIPAT_[0707]DOCKING_[001],_DOCKING_[001],1,,1/26/2026,1/26/2026,Foreign,0.055555556,,0,WINDBAY SHIPPING AND LOGISTICS INC._[0052],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT SIRI PIPAT_[0707]DOCKING_[001]
1/26/2026 13:46:44,mmsi-ops@malayanmaritime.com,DJB,OM,,,35751,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT SIRI PIPAT_[0707],1/26/2026,06:55,1/26/2026,08:18,CHOKWANG_[049],JOE MARIE J. TICAR_[2054],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT SIRI PIPAT_[0707]DOCKING_[001],_DOCKING_[001],1,,1/26/2026,1/26/2026,Foreign,0.057638889,,0,WINDBAY SHIPPING AND LOGISTICS INC._[0052],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WINDBAY SHIPPING AND LOGISTICS INC._[0052]_MT SIRI PIPAT_[0707]DOCKING_[001]
1/26/2026 13:47:26,mmsi-ops@malayanmaritime.com,DJB,OM,,,35200,"COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]",1/26/2026,05:40,1/26/2026,06:55,CHOKWANG_[049],JOE MARIE J. TICAR_[2054],,,,UNDOCKING_[002],,,,,,,,,"COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]UNDOCKING_[002]",_UNDOCKING_[002],1,,1/26/2026,1/26/2026,Foreign,0.052083333,,0,"WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]","COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_WILHELMSEN-SMITH BELL SHIPPING, INC._[0023]_MT PLATINUM JUBILEE_[0709]UNDOCKING_[002]"
1/26/2026 14:08:11,mmsi-ops@malayanmaritime.com,DJB,OM,,,87496-A,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233],1/24/2026,23:45,1/25/2026,01:50,SL MABINI 1_[120],OTHER TUGMASTER_[M2],,,,DOCKING_[001],SL BATANGAS,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233]DOCKING_[001],_DOCKING_[001],1,,1/24/2026,1/25/2026,Local,0.086805556,,0,PETROTRADE PHILIPPINES INC_[0059],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233]DOCKING_[001]
1/26/2026 14:10:19,mmsi-ops@malayanmaritime.com,DJB,OM,,,87498-A,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233],1/25/2026,18:25,1/25/2026,20:50,SL MABINI 1_[120],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],SL BATANGAS,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233]UNDOCKING_[002],_UNDOCKING_[002],1,,1/25/2026,1/25/2026,Local,0.100694444,,0,PETROTRADE PHILIPPINES INC_[0059],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233]UNDOCKING_[002]
1/26/2026 14:11:39,mmsi-ops@malayanmaritime.com,DJB,OM,,,87494-A,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[944],1/23/2026,18:00,1/23/2026,20:20,SL MABINI 1_[120],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],SL BATANGAS,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[944]UNDOCKING_[002],_UNDOCKING_[002],1,,1/23/2026,1/23/2026,Local,0.097222222,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[944]UNDOCKING_[002]
1/26/2026 14:12:47,mmsi-ops@malayanmaritime.com,DJB,OM,,,87493-A,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[944],1/23/2026,18:00,1/23/2026,20:30,SL LIMAY 6_[128],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],SL BATANGAS,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[944]UNDOCKING_[002],_UNDOCKING_[002],1,,1/23/2026,1/23/2026,Local,0.104166667,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[944]UNDOCKING_[002]
1/26/2026 14:13:35,mmsi-ops@malayanmaritime.com,DJB,OM,,,87485-A,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[944],1/22/2026,12:05,1/22/2026,15:25,SL LIMAY 6_[128],OTHER TUGMASTER_[M2],,,,DOCKING_[001],SL BATANGAS,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[944]DOCKING_[001],_DOCKING_[001],1,,1/22/2026,1/22/2026,Local,0.138888889,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[944]DOCKING_[001]
1/26/2026 14:14:25,mmsi-ops@malayanmaritime.com,DJB,OM,,,87497-A,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233],1/25/2026,18:50,1/25/2026,20:15,SL LIMAY 6_[128],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],SL BATANGAS,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233]UNDOCKING_[002],_UNDOCKING_[002],1,,1/25/2026,1/25/2026,Local,0.059027778,,0,PETROTRADE PHILIPPINES INC_[0059],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233]UNDOCKING_[002]
1/26/2026 14:16:01,mmsi-ops@malayanmaritime.com,DJB,OM,,,87495-A,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233],1/24/2026,23:45,1/25/2026,02:20,SL LIMAY 6_[128],OTHER TUGMASTER_[M2],,,,DOCKING_[001],SL BATANGAS,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233]DOCKING_[001],_DOCKING_[001],1,,1/24/2026,1/25/2026,Local,0.107638889,,0,PETROTRADE PHILIPPINES INC_[0059],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_PETROTRADE PHILIPPINES INC_[0059]_MT SASA_[0469]_V[233]DOCKING_[001]
1/26/2026 15:02:08,mmsi-ops@malayanmaritime.com,DJB,OM,,,36075,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT CASANDRA_[0031]_V[411],1/26/2026,13:20,1/26/2026,14:35,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT CASANDRA_[0031]_V[411]DOCKING_[001],_DOCKING_[001],1,,1/26/2026,1/26/2026,Local,0.052083333,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_INSULAR OIL CORPORATION_[0007]_MT CASANDRA_[0031]_V[411]DOCKING_[001]
